image_filename,part_number,product_id,product_title,status,action_taken,image_type,image_url,resolution,size_kb,notes
550-48465.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
559-90066.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
573-10001.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
57300M62S00.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
57410M62S00.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
57420M62S00.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
57611M62S00.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
581-00012.jpg,581/00012,022a83d9a43d05bc,FILTERELEMENT,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/581-00012-filterelement.webp,800x800,51,Watermark completely eliminated; 1024x1024 studio asset deployed.
581-05604.jpg,581/05604,a86f80db47a17e4a,SEAL,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/581-05604-seal.webp,800x800,17,Watermark completely eliminated; 1024x1024 studio asset deployed.
581-05607.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
581-06301_581-05609_581-05604_581-06302.jpg,581/06301,608be77310a0c05a,Element Filter,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/581-06301-element-filter.webp,800x800,61,Watermark completely eliminated; 1024x1024 studio asset deployed.
581-18063581-M8563.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
595-10027.jpg,595/10027,ee78f2fbb0db9d57,PISTONHEAD,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/595-10027-pistonhead.webp,800x800,129,Watermark completely eliminated; 1024x1024 studio asset deployed.
595-10035.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
595-10040.jpg,595/10040,6b891acef40e9a89,P/HEAD 595/10057P,SOURCE_PLACEHOLDER_OMITTED,"Source photo is a generic ""IMAGE COMING SOON"" graphic; omitted from AI generation to prevent fabricating product features",SUPPLIER_PLACEHOLDER_GRAPHIC,/images/products/595-10040-p-head-595-10057p.webp,400x400,14,Source image contains no actual product photo. Requires authentic photo from supplier.
595-10057.jpg,595/10057,4b83c281a0e897b3,HEADPISTON,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/595-10057-headpiston.webp,800x800,63,Watermark completely eliminated; 1024x1024 studio asset deployed.
595-10061.jpg,595/10061,9abda96d21e3804a,P/HEAD 90*60 (595/10037P),REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/595-10061-p-head-9060-595-10037p.webp,800x800,66,Watermark completely eliminated; 1024x1024 studio asset deployed.
612-04100.jpg,612/04100,674991fad6df0681,HOSE,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/612-04100-hose.webp,800x800,9,Watermark completely eliminated; 1024x1024 studio asset deployed.
613-00700.jpg,613/00700,af039c63de61a1e0,HOSE,SOURCE_PLACEHOLDER_OMITTED,"Source photo is a generic ""IMAGE COMING SOON"" graphic; omitted from AI generation to prevent fabricating product features",SUPPLIER_PLACEHOLDER_GRAPHIC,/images/products/613-00700-hose.webp,400x400,14,Source image contains no actual product photo. Requires authentic photo from supplier.
613-36002.jpg,613/36002,139e4b72a321ef2d,HOSE,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/613-36002-hose.webp,800x800,19,Watermark completely eliminated; 1024x1024 studio asset deployed.
629-26900.jpg,629/26900,f85845e51b17a4c9,HOSE 5/8 BSP - 2520MM,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/629-26900-hose-5-8-bsp-2520mm.webp,800x800,19,Watermark completely eliminated; 1024x1024 studio asset deployed.
649-51240.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
649-51270.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
649-51320.jpg,649/51320,6f8adf9aada86293,BRAKEHOSE760MM,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/649-51320-brakehose760mm.webp,800x800,13,Watermark completely eliminated; 1024x1024 studio asset deployed.
649-51777.jpg,649/51777,878f2ad228c1e8af,FUEL LINE,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/649-51777-fuel-line.webp,800x800,27,Watermark completely eliminated; 1024x1024 studio asset deployed.
696-02034_333-P9523.jpg,333/P9523,9f1936f914da7b28,WATER TEMP.GUAGE,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/333-p9523-water-tempguage.webp,800x800,38,Watermark completely eliminated; 1024x1024 studio asset deployed.
700-16001.jpg,700/16001,aeecf28d465bb265,LENS,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/700-16001-lens.webp,800x800,44,Watermark completely eliminated; 1024x1024 studio asset deployed.
700-21100_262-68200.jpg,262/68200,081cfcfb0e4e40b9,LIGHTHEADLIGHTRHDIP,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/262-68200-lightheadlightrhdip.webp,800x800,81,Watermark completely eliminated; 1024x1024 studio asset deployed.
700-23600.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
700-26201.jpg,700/26201,484114877ece09d2,LENS,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/700-26201-lens.webp,800x800,46,Watermark completely eliminated; 1024x1024 studio asset deployed.
700-31800.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
700-38400.jpg,700/38400,1ca46e62fd5528ba,LIGHT HEAD ASSEMBL,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/700-38400-light-head-assembl.webp,800x800,60,Watermark completely eliminated; 1024x1024 studio asset deployed.
700-38800.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
700-50018.jpg,700/50018,65782a20a5cc5432,COMBINATION LAMP rear 12v,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/700-50018-combination-lamp-rear-12v.webp,800x800,67,Watermark completely eliminated; 1024x1024 studio asset deployed.
700-50024.jpg,700/50024,eb470791917b132f,LENS CRL300 ACRYLI,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/700-50024-lens-crl300-acryli.webp,800x800,35,Watermark completely eliminated; 1024x1024 studio asset deployed.
700-50029.jpg,700/50029,4efeaf0a8ece3c6d,PEDESTAL MOUNTING WORKLAMP,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/700-50029-pedestal-mounting-worklamp.webp,800x800,65,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-20800.jpg,701/20800,5720edbd4f4444e0,BATTERYISOLATERSWITCH,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-20800-batteryisolaterswitch.webp,800x800,21,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-20801.jpg,701/20801,24414c3b364f4222,KEY ISOLATOR,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-20801-key-isolator.webp,800x800,29,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-21201.jpg,701/21201,7891c4acd5c33089,CONTROL-F/REV,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-21201-control-f-rev.webp,800x800,26,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-21202.jpg,701/21202,ca09fde43e3c7a7e,COMBISWITCH-B,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-21202-combiswitch-b.webp,800x800,30,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-26401.jpg,701/26401,7c27a24af4eba1a7,COLUMN SWITCH,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-26401-column-switch.webp,800x800,24,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-37400.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-37702.jpg,701/37702,210ac4644a7174f9,COLUMNSWITCHRH,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-37702-columnswitchrh.webp,800x800,25,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-41500_701-80225.jpg,701/80225,48a84cd74a6f7fe0,SWITCH,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80225-switch.webp,800x800,32,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-41600_701-37300.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-41700.jpg,701/41700,2e18c4ade0a708d2,SWITCH,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-41700-switch.webp,800x800,42,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-41900.jpg,701/41900,2f87867a5a149b9c,SWITCH,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-41900-switch.webp,800x800,35,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-42600701-36300.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-43700_701-80100.jpg,701/43700,d1b847fc167c6b60,SWITCH-OILPRESSURE',REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-43700-switch-oilpressure.webp,800x800,42,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-45501331-26790.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-49800.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-52601.jpg,701/52601,8e99f5a8803c262e,Switchfwd&rev,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-52601-switchfwdrev.webp,800x800,26,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-52701.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-55100.jpg,701/55100,8d3ac010eaa88b1f,SWITCH LEFT HAND F,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-55100-switch-left-hand-f.webp,800x800,36,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-58701.jpg,701/58701,16fa02277b86cafc,DECAL4wdswitch,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-58701-decal4wdswitch.webp,800x800,24,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-58705.jpg,701/58705,f0f4600bfbf9afdf,COVER FRONT WORK,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-58705-cover-front-work.webp,800x800,24,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-58706.jpg,701/58706,a400bc392855b51c,SWITCH COVER,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-58706-switch-cover.webp,800x800,23,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-58707.jpg,701/58707,a257b7c4fc7d1bda,DECALSWITCHWASH/PIPE,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-58707-decalswitchwash-pipe.webp,800x800,19,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-58821.jpg,701/58821,ebcf50ae7f0e28a8,DECAL hazard switch,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-58821-decal-hazard-switch.webp,800x800,36,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-58823.jpg,701/58823,b07a2fdba809e38a,COVERHSCSWITCH,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-58823-coverhscswitch.webp,800x800,31,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-58824.jpg,701/58824,38b2ee75a12a8f9f,COVER HEAD LIGH,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-58824-cover-head-ligh.webp,800x800,38,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-58825.jpg,701/58825,20bd414b5d707dbe,SWITCHACTUATORBEACONLIGHTS,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-58825-switchactuatorbeaconlights.webp,800x800,53,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-58826.jpg,701/58826,6899ed9e623e8f20,DECAL -FR WORKL,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-58826-decal-fr-workl.webp,800x800,61,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-58827.jpg,701/58827,b88e58b497401c59,SWITCH ACTUATOR REAR WORKLIGHTS,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-58827-switch-actuator-rear-worklights.webp,800x800,24,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-58828.jpg,701/58828,ff716c45e70cc360,DECAL WSH/WIPE SWTICH,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-58828-decal-wsh-wipe-swtich.webp,800x800,41,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-58833.jpg,701/58833,56bbbcaff5a8c958,SWITCH ACTUATOR-AUX HYD TOOLS,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-58833-switch-actuator-aux-hyd-tools.webp,800x800,18,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-58835.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-58838.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-58842.jpg,701/58842,763973e487875eda,COVER SRS SWITCH,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-58842-cover-srs-switch.webp,800x800,30,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-60000.jpg,701/60000,884630650500ce30,SWITCH panel,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-60000-switch-panel.webp,800x800,42,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-60001.jpg,701/60001,1613127fd9d26254,SWITCH PANEL 12V 2POS SPCO RW,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-60001-switch-panel-12v-2pos-spco-rw.webp,800x800,26,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-60003.jpg,701/60003,14b5917012afac52,Switch,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-60003-switch.webp,800x800,21,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-60004.jpg,701/60004,b97bf7145b66d646,SWITCH PANEL,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-60004-switch-panel.webp,800x800,27,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-60006.jpg,701/60006,0a832074f00570ce,SWITCH,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-60006-switch.webp,800x800,26,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-60008.jpg,701/60008,b903d192f32efd9a,SWITCH12V,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-60008-switch12v.webp,800x800,22,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-60016.jpg,701/60016,891ecd2290b795bf,WITCH3-position,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-60016-witch3-position.webp,800x800,27,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-70001.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-71300.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-80144.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-80145.jpg,701/80145,a1bb871a282b5e4a,COLUMN SWITCH P/SHIFT,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80145-column-switch-p-shift.webp,800x800,37,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-80165.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-80184701-45500701-Y1372.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-80184_701-45500.jpg,701/80184,2f5aa68199129713,SWITCH IGNITION,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80184-switch-ignition.webp,800x800,33,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-80266_701-44800_701-80234.jpg,701/80266,c365060905dac61c,SWITCHBRAKELIGHT,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80266-switchbrakelight.webp,800x800,41,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-80295.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-80296.jpg,701/80296,b25b88bd3f348819,SWITCH FORWARD & REVERSE LEFT HAND HANDL,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80296-switch-forward-reverse-left-hand-handl.webp,800x800,39,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-80297.jpg,701/80297,09709098cbb8b022,COLUMN SWITCH RH,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80297-column-switch-rh.webp,800x800,25,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-80298.jpg,701/80298,435096ce448882e5,SWITCH FOR & REV,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80298-switch-for-rev.webp,800x800,27,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-80299.jpg,701/80299,1c6a26df4b53ff71,SWITCH FORWARD & REVERSE LT HAND HANDLE,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80299-switch-forward-reverse-lt-hand-handle.webp,800x800,33,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-80312.jpg,701/80312,af32127e4c8b04a0,PROXIMITY SWITCH,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80312-proximity-switch.webp,800x800,31,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-80317.jpg,701/80317,43dc55edaac463ed,Switch engine water temperature,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80317-switch-engine-water-temperature.webp,800x800,41,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-80320.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
701-80324.jpg,701/80324,0db84b154d8e483c,SWITCH oil temperature,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80324-switch-oil-temperature.webp,800x800,32,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-80327.jpg,701/80327,e9309d81aa7c022c,Engine Oil pressure switch,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80327-engine-oil-pressure-switch.webp,800x800,36,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-80416.jpg,701/80416,a7b63e8f07d512e5,SWITCH COVER -DECAL,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80416-switch-cover-decal.webp,800x800,38,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-80496.jpg,701/80496,24fbc17d05abdc9a,LHCOLUMNSWITCH,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80496-lhcolumnswitch.webp,800x800,22,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-80591.jpg,701/80591,ffbd52e1cb7d79e9,SWITCHOILPRESSURE,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80591-switchoilpressure.webp,800x800,48,Watermark completely eliminated; 1024x1024 studio asset deployed.
701-80626.jpg,701/80626,c27cf30886e98cbb,SWITCH-TRANS.OILPR,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/701-80626-switch-transoilpr.webp,800x800,63,Watermark completely eliminated; 1024x1024 studio asset deployed.
704-10000.jpg,704/10000,fa566246c32ca8cb,BUZZER RELAY,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/704-10000-buzzer-relay.webp,800x800,42,Watermark completely eliminated; 1024x1024 studio asset deployed.
704-22500332-Y2740.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
704-31000.jpg,704/31000,cf9a9f7407c3cee4,GUAGEFUEL,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/704-31000-guagefuel.webp,800x800,47,Watermark completely eliminated; 1024x1024 studio asset deployed.
704-31100.jpg,704/31100,c29d889a0f55b041,GUAGETEMP.,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/704-31100-guagetemp.webp,800x800,40,Watermark completely eliminated; 1024x1024 studio asset deployed.
704-50097_704-D7231.jpg,704/D7231,8b1fb6f3b9693e86,SERVICETACHO/HOURMETER12v,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/704-d7231-servicetacho-hourmeter12v.webp,800x800,42,Watermark completely eliminated; 1024x1024 studio asset deployed.
704-50099.jpg,N/A,N/A,N/A,IGNORED_NOT_ON_WEBSITE,Ignored completely per matching rule,N/A,N/A,N/A,N/A,Part Number does not exist in website catalog. Image discarded without processing.
704-50117.jpg,704/50117,abf94444b008f1c9,GAUGE -FUEL,REPLACED_GEMINI_AI,Replaced with Gemini regenerated asset,GEMINI_REGENERATED_STUDIO_ASSET,/images/products/704-50117-gauge-fuel.webp,800x800,60,Watermark completely eliminated; 1024x1024 studio asset deployed.
